evaluation_split,method,direction_id,alpha,clean_model_nll,dist_1,dist_2,dist_3,repetition_rate,kl,activation_norm_ratio,concept_score,max_feature_activation,feature_active_fraction
new_unseen_v3_holdout,relative_raw,16777,0.1,2.5222363471984863,0.8125,0.9647435897435898,0.9868421052631579,0.013157894736842105,0.015468663885258138,0.9992108047008514,0.0,0.0,0.0
new_unseen_v3_holdout,relative_raw,16777,0.25,2.9243582487106323,0.79375,0.967948717948718,0.9835526315789473,0.01644736842105263,0.22365424444433302,1.0164084285497665,0.0,0.0,0.0
new_unseen_v3_holdout,relative_raw,16777,0.5,3.458455204963684,0.775,0.9647435897435898,0.993421052631579,0.006578947368421052,0.44782788259908557,1.0964893251657486,0.0029332720587262884,0.11733088083565235,0.012500000186264515
new_unseen_v3_holdout,relative_raw,16777,1.0,4.515720844268799,0.73125,0.967948717948718,1.0,0.0,1.4909714087843895,1.388291358947754,0.002557800733484328,0.06959801726043224,0.012500000186264515
new_unseen_v3_holdout,relative_raw,16777,2.0,5.416561663150787,0.6,0.9487179487179487,0.9967105263157895,0.003289473684210526,1.6549143195152283,2.2032493352890015,0.0047339074371848255,0.18935629352927208,0.0062500000931322575
new_unseen_v3_holdout,relative_raw,22759,0.0,2.4998932480812073,0.821875,0.9743589743589745,0.9967105263157895,0.003289473684210526,0.0,1.0,0.0,0.0,0.0
new_unseen_v3_holdout,relative_raw,22759,0.1,2.5252383798360825,0.79375,0.967948717948718,0.9901315789473685,0.009868421052631578,0.008879658533260226,1.009238362312317,0.00022667487792205065,0.009066995233297348,0.0031250000465661287
new_unseen_v3_holdout,relative_raw,22759,0.25,2.7271982729434967,0.80625,0.983974358974359,0.993421052631579,0.006578947368421052,0.09787957475055009,1.0406766682863235,0.003705691546201706,0.14822766184806824,0.0031250000465661287
new_unseen_v3_holdout,relative_raw,22759,0.5,3.1279636919498444,0.75625,0.9519230769230769,0.9835526315789473,0.01644736842105263,0.19667052011936903,1.1378540098667145,0.0010251245694234967,0.041004981845617294,0.0031250000465661287
new_unseen_v3_holdout,relative_raw,22759,1.0,4.32761687040329,0.625,0.9262820512820513,0.9736842105263158,0.02631578947368421,0.5963238861586433,1.4539466351270676,0.014515927992761135,0.45738956332206726,0.0062500000931322575
new_unseen_v3_holdout,relative_raw,22759,2.0,4.863810777664185,0.44375,0.8942307692307692,0.9802631578947368,0.019736842105263157,0.8484785184264183,2.2889930307865143,0.04590631974861026,0.9574757963418961,0.021875000558793545
new_unseen_v3_holdout,sae_calibrated,7812,0.0,2.6106024384498596,0.8125,0.9807692307692307,0.9967105263157895,0.003289473684210526,0.0024264404928544536,0.9596476405858994,0.0,0.0,0.0
new_unseen_v3_holdout,sae_calibrated,7812,0.1,2.8068446815013885,0.80625,0.9871794871794872,0.993421052631579,0.006578947368421052,0.03226264857221395,1.001845858991146,0.0,0.0,0.0
new_unseen_v3_holdout,sae_calibrated,7812,0.25,2.6233390271663666,0.825,0.9743589743589743,0.9901315789473684,0.009868421052631578,0.035270812921226025,0.9999585822224617,0.0,0.0,0.0
new_unseen_v3_holdout,sae_calibrated,7812,0.5,2.958320289850235,0.865625,0.9871794871794872,1.0,0.0,0.2733659396399162,1.1038325652480125,0.0,0.0,0.0
new_unseen_v3_holdout,sae_calibrated,7812,1.0,5.913956522941589,0.59375,0.9326923076923077,0.9901315789473684,0.009868421052631578,0.8358220867812634,1.6038001626729965,0.0,0.0,0.0
new_unseen_v3_holdout,sae_calibrated,7812,2.0,5.455980360507965,0.340625,0.7051282051282052,0.805921052631579,0.19407894736842105,1.895616054534912,2.9856956899166107,0.0,0.0,0.0
new_unseen_v3_holdout,sae_calibrated,11750,0.0,2.6106024384498596,0.8125,0.9807692307692307,0.9967105263157895,0.003289473684210526,0.0024264404928544536,0.9596476405858994,0.0,0.0,0.0
new_unseen_v3_holdout,sae_calibrated,11750,0.1,2.581002950668335,0.765625,0.9615384615384616,0.9901315789473685,0.009868421052631578,0.04008454491849989,1.0118173137307167,0.0,0.0,0.0
